"","EmployeeID","Age","Attrition","BusinessTravel","Department","DistanceFromHome","Education","EducationField","Gender","JobLevel","JobRole","MaritalStatus","MonthlyIncome","NumCompaniesWorked","PercentSalaryHike","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsSinceLastPromotion","YearsWithCurrManager","vacations","mean_attendance","work_regularity","workLoad","EnvironmentSatisfaction","JobSatisfaction","WorkLifeBalance","JobInvolvement","PerformanceRating"
"698","698",55,"0","Travel_Rarely","Sales",11,"3","Technical Degree","Male","2","Manufacturing Director","Married",83810,5,15,"1",23,3,19,9,11,21,6.60074561403509,"2","0","4","3","3","3","3"
"699","699",56,"0","Travel_Rarely","Sales",3,"2","Medical","Female","3","Manufacturing Director","Single",26910,7,16,"1",36,6,7,7,7,17,8.00487068965517,"0","0","4","2","3","3","3"
"700","700",40,"0","Non-Travel","Research & Development",1,"1","Life Sciences","Male","1","Laboratory Technician","Divorced",42860,10,15,"0",6,6,4,0,0,9,7.30570833333333,"1","0","3","3","3","3","3"
"701","701",34,"0","Travel_Rarely","Research & Development",3,"2","Technical Degree","Male","2","Research Director","Divorced",26590,1,24,"3",10,2,9,1,6,10,7.37748953974895,"1","0","4","4","2","3","4"
"702","702",40,"0","Travel_Rarely","Sales",4,"3","Medical","Male","2","Sales Executive","Single",94340,2,13,"1",9,3,9,8,8,5,5.97831967213115,"2","0","3","4","3","2","3"
"703","703",41,"0","Travel_Frequently","Sales",1,"4","Other","Female","2","Healthcare Representative","Divorced",55610,1,11,"0",10,2,9,1,7,14,7.67068085106383,"0","0","3","1","3","2","3"
"704","704",35,"0","Travel_Frequently","Sales",1,"2","Technical Degree","Male","2","Manager","Single",66460,2,13,"1",9,2,9,1,1,15,9.50470085470086,"0","2","3","3","3","2","3"
"705","705",51,"0","Travel_Rarely","Sales",18,"2","Life Sciences","Male","4","Manufacturing Director","Divorced",77250,2,13,"1",33,2,33,0,10,11,9.52357142857143,"0","2","3","2","3","3","3"
"706","706",38,"0","Travel_Rarely","Sales",2,"4","Life Sciences","Female","1","Research Scientist","Divorced",107250,4,18,"0",11,5,7,1,7,12,6.59037974683544,"2","0","2","1","3","2","3"
"707","707",34,"0","Travel_Rarely","Sales",4,"3","Life Sciences","Male","2","Research Scientist","Single",88470,2,16,"0",10,3,10,9,6,20,7.25205240174672,"1","0","3","1","4","4","3"
"708","708",25,"0","Travel_Rarely","Research & Development",6,"2","Medical","Female","4","Research Scientist","Married",20450,4,19,"0",7,3,3,1,2,22,6.31352422907489,"2","0","4","4","2","3","3"
"709","709",58,"1","Travel_Rarely","Sales",1,"4","Technical Degree","Male","2","Sales Executive","Married",10090,8,13,"2",31,3,10,5,9,20,8.50965065502183,"0","1","3","1","2","4","3"
"710","710",40,"0","Travel_Rarely","Research & Development",14,"4","Medical","Female","1","Research Scientist","Married",33480,4,22,"0",7,2,4,0,3,21,6.10657894736842,"2","0","2","2","3","1","4"
"711","711",36,"0","Travel_Frequently","Sales",16,"2","Life Sciences","Male","1","Research Scientist","Married",12810,3,11,"0",17,2,15,6,13,15,6.10632478632479,"2","0","1","1","2","3","3"
"712","712",48,"0","Travel_Rarely","Research & Development",2,"1","Life Sciences","Male","2","Research Scientist","Single",28190,2,20,"0",11,2,10,0,8,7,7.62413223140496,"0","0","4","4","3","2","4"
"713","713",27,"0","Travel_Rarely","Research & Development",2,"3","Life Sciences","Female","2","Laboratory Technician","Married",48510,9,18,"0",5,2,1,0,0,10,7.11715481171548,"1","0","3","4","3","3","3"
"714","714",51,"0","Travel_Rarely","Research & Development",4,"1","Medical","Female","3","Manufacturing Director","Single",40280,4,14,"0",29,3,5,0,3,22,7.46955947136564,"0","0","4","2","2","3","3"
"715","715",18,"0","Non-Travel","Research & Development",1,"4","Medical","Male","2","Sales Executive","Single",27200,2,22,"1",0,2,0,0,0,5,7.89016393442623,"0","0","4","4","4","3","4"
"716","716",35,"0","Travel_Rarely","Research & Development",1,"4","Other","Female","2","Research Director","Married",81200,1,13,"0",10,2,9,0,0,20,7.17585152838428,"1","0","4","4","3","2","3"
"717","717",27,"0","Travel_Frequently","Research & Development",26,"4","Medical","Female","1","Research Director","Single",46470,4,17,"0",8,3,6,0,0,12,7.35877637130802,"1","0","4","4","3","4","3"
"718","718",55,"1","Travel_Rarely","Research & Development",19,"3","Technical Degree","Male","1","Human Resources","Single",46800,7,14,"3",24,0,19,3,8,6,8.70995884773663,"0","2","1","3","2","4","3"
"719","719",56,"0","Travel_Rarely","Research & Development",24,"4","Life Sciences","Male","2","Laboratory Technician","Married",32210,5,15,"2",33,2,19,15,9,14,10.3964680851064,"0","2","4","2","3","3","3"
"720","720",34,"0","Non-Travel","Sales",1,"2","Life Sciences","Male","2","Research Scientist","Divorced",86210,2,17,"1",5,1,5,0,0,15,6.40064102564103,"2","0","1","3","3","3","3"
"721","721",40,"0","Travel_Rarely","Research & Development",3,"3","Life Sciences","Male","2","Sales Executive","Divorced",45770,6,11,"1",15,3,12,11,8,13,6.50313559322034,"2","0","2","3","3","2","3"
"722","722",34,"0","Travel_Rarely","Research & Development",5,"3","Life Sciences","Male","1","Research Scientist","Married",45530,5,18,"1",10,2,8,7,7,15,7.22790598290598,"1","0","2","3","3","4","3"
"723","723",31,"1","Travel_Frequently","Research & Development",2,"2","Medical","Female","2","Manufacturing Director","Single",53960,8,17,"1",3,2,1,0,0,11,7.68676470588235,"0","0","3","4","4","1","3"
"724","724",35,"1","Travel_Frequently","Research & Development",1,"2","Medical","Male","1","Manufacturing Director","Married",67960,1,13,"0",5,2,4,3,2,8,9.13605809128631,"0","2","4","3","2","3","3"
"725","725",38,"0","Travel_Frequently","Research & Development",7,"3","Medical","Female","2","Sales Representative","Divorced",76250,2,15,"0",4,2,4,0,3,23,6.39287610619469,"2","0","4","3","3","2","3"
"726","726",34,"0","Travel_Rarely","Research & Development",10,"4","Other","Female","2","Laboratory Technician","Single",74120,2,24,"0",14,4,14,4,11,16,7.91197424892704,"0","0","3","4","4","3","4"
"727","727",28,"0","Travel_Rarely","Research & Development",2,"3","Life Sciences","Female","2","Healthcare Representative","Married",111590,2,12,"0",5,2,5,0,4,15,6.72269230769231,"1","0","3","1","3","3","3"
"728","728",31,"1","Travel_Rarely","Research & Development",15,"2","Life Sciences","Male","2","Sales Executive","Married",49600,2,15,"0",10,3,10,6,7,10,10.8955648535565,"0","2","4","3","2","2","3"
"729","729",39,"0","Travel_Rarely","Research & Development",17,"4","Technical Degree","Female","2","Healthcare Representative","Married",104750,4,11,"1",8,3,5,1,4,2,10.2521862348178,"0","2","1","4","4","3","3"
"730","730",51,"0","Travel_Frequently","Research & Development",20,"3","Medical","Male","2","Sales Executive","Married",148140,3,11,"1",14,2,4,3,2,20,7.11192139737991,"1","0","2","2","3","2","3"
"731","731",41,"0","Travel_Frequently","Research & Development",1,"3","Life Sciences","Male","4","Sales Executive","Divorced",191410,4,12,"1",12,2,6,3,3,11,10.6805042016807,"0","2","4","4","2","3","3"
"732","732",37,"0","Travel_Rarely","Research & Development",2,"2","Medical","Female","1","Healthcare Representative","Married",54050,8,15,"0",8,3,6,1,3,11,10.3971848739496,"0","2","3","3","3","4","3"
"733","733",33,"0","Travel_Frequently","Research & Development",2,"3","Medical","Female","1","Sales Executive","Married",87930,7,17,"0",8,2,5,1,2,9,7.779375,"0","0","2","4","4","3","3"
"734","734",32,"0","Travel_Rarely","Research & Development",1,"4","Medical","Male","5","Research Director","Married",191890,1,12,"1",4,3,3,1,2,17,10.4061206896552,"0","2","3","2","2","3","3"
"735","735",39,"0","Non-Travel","Research & Development",29,"2","Life Sciences","Male","2","Sales Executive","Married",38750,4,15,"0",13,3,6,0,5,10,6.61351464435146,"2","0","3","3","3","3","3"
"737","737",52,"0","Travel_Frequently","Research & Development",2,"1","Life Sciences","Male","2","Sales Executive","Married",117130,3,14,"0",24,2,5,0,2,12,9.10556962025317,"0","2","4","3","2","3","3"
"738","738",43,"0","Travel_Rarely","Research & Development",2,"2","Medical","Male","1","Laboratory Technician","Single",78610,2,14,"2",20,1,20,1,8,11,9.7203781512605,"0","2","1","3","1","3","3"
"739","739",27,"0","Travel_Rarely","Research & Development",2,"4","Life Sciences","Male","1","Human Resources","Married",37080,2,16,"2",6,2,6,4,4,18,10.3245021645022,"0","2","4","4","3","3","3"
"740","740",27,"1","Travel_Rarely","Research & Development",2,"5","Life Sciences","Female","1","Research Scientist","Single",137700,2,18,"1",8,3,8,7,7,8,9.99825726141079,"0","2","4","3","3","4","3"
"741","741",26,"0","Travel_Rarely","Research & Development",2,"2","Other","Male","3","Laboratory Technician","Single",53040,1,20,"1",5,2,4,1,1,24,6.2968,"2","0","1","4","3","3","4"
"742","742",42,"0","Travel_Rarely","Sales",23,"3","Marketing","Female","3","Research Scientist","Married",26420,1,13,"1",21,3,20,0,9,12,6.07506329113924,"2","0","3","1","3","3","3"
"743","743",52,"0","Travel_Rarely","Research & Development",5,"2","Life Sciences","Female","1","Healthcare Representative","Married",27590,10,18,"1",12,6,5,0,4,14,6.4783829787234,"2","0","3","1","1","3","3"
"744","744",37,"0","Travel_Rarely","Research & Development",20,"5","Life Sciences","Male","2","Manager","Single",68040,5,13,"1",8,1,3,0,2,19,7.52217391304348,"0","0","1","3","3","3","3"
"745","745",35,"0","Travel_Frequently","Research & Development",6,"4","Medical","Female","2","Research Director","Single",61420,3,15,"1",10,2,2,2,2,19,7.68626086956522,"0","0","3","4","3","3","3"
"746","746",25,"0","Travel_Rarely","Research & Development",1,"4","Medical","Male","2","Sales Executive","Married",25000,5,14,"2",7,2,3,0,2,21,7.97285087719298,"0","0","1","4","2","1","3"
"747","747",26,"0","Travel_Rarely","Research & Development",29,"4","Life Sciences","Male","1","Research Scientist","Single",63890,1,22,"0",8,2,7,0,7,20,6.80602620087336,"1","0","3","1","3","2","4"
"748","748",29,"0","Travel_Rarely","Sales",9,"3","Life Sciences","Male","1","Laboratory Technician","Single",111030,2,12,"0",10,5,10,0,9,8,6.21746887966805,"2","0","2","1","2","2","3"
"749","749",49,"1","Travel_Frequently","Sales",6,"5","Medical","Female","2","Healthcare Representative","Single",23420,4,18,"0",20,2,4,1,3,11,7.0827731092437,"1","0","1","1","3","3","3"
"750","750",29,"1","Travel_Frequently","Sales",3,"2","Marketing","Female","2","Laboratory Technician","Single",68110,1,15,"1",9,2,8,7,7,20,8.58445414847162,"0","1","3","4","3","3","3"
"751","751",54,"0","Travel_Rarely","Sales",1,"3","Medical","Female","2","Manager","Single",22970,7,18,"2",29,2,20,12,7,19,6.19813043478261,"2","0","4","4","2","2","3"
"752","752",58,"0","Travel_Rarely","Sales",22,"3","Life Sciences","Female","2","Laboratory Technician","Married",24500,4,12,"1",32,2,9,1,5,3,10.6126422764228,"0","2","4","1","3","3","3"
"753","753",55,"0","Travel_Rarely","Research & Development",7,"3","Life Sciences","Female","3","Research Scientist","Divorced",50930,3,16,"1",31,3,7,0,0,16,7.48304721030043,"0","0","2","4","4","3","3"
"754","754",36,"0","Travel_Rarely","Research & Development",1,"3","Medical","Male","2","Sales Executive","Single",53090,4,13,"0",15,5,5,0,1,15,9.40196581196581,"0","2","1","2","3","3","3"
"755","755",31,"1","Travel_Frequently","Sales",4,"3","Life Sciences","Male","2","Manager","Single",30570,2,19,"0",1,3,1,0,0,9,7.303875,"1","0","2","3","3","3","3"
"756","756",30,"0","Travel_Rarely","Sales",3,"3","Life Sciences","Male","3","Sales Executive","Divorced",51210,8,13,"0",8,4,3,0,2,4,7.53877551020408,"0","0","4","1","3","3","3"
"757","757",31,"0","Travel_Rarely","Research & Development",1,"3","Medical","Male","1","Laboratory Technician","Single",168560,4,12,"1",9,3,3,1,0,13,7.29139830508475,"1","0","1","2","4","3","3"
"758","758",34,"0","Travel_Frequently","Sales",2,"1","Marketing","Female","5","Manager","Divorced",26860,6,11,"0",10,3,4,1,3,21,7.60302631578947,"0","0","4","1","3","4","3"
"759","759",31,"1","Travel_Rarely","Sales",20,"3","Technical Degree","Male","1","Research Scientist","Single",61800,2,14,"1",1,2,1,0,0,15,8.03867521367521,"0","0","1","2","4","1","3"
"760","760",27,"0","Travel_Rarely","Human Resources",11,"4","Medical","Male","4","Sales Executive","Married",66320,1,16,"0",6,3,5,1,4,6,7.18975308641975,"1","0","2","1","4","3","3"
"761","761",36,"0","Travel_Rarely","Sales",1,"3","Marketing","Male","2","Research Scientist","Single",35050,2,12,"2",10,2,10,1,8,11,6.32924369747899,"2","0","1","4","2","2","3"
"762","762",36,"0","Travel_Rarely","Research & Development",24,"3","Other","Female","3","Research Director","Married",63970,5,14,"1",11,3,3,0,2,4,7.31595918367347,"1","0","3","1","2","3","3"
"763","763",47,"0","Travel_Rarely","Research & Development",23,"4","Life Sciences","Female","2","Sales Executive","Married",62740,8,14,"2",17,0,6,1,2,12,7.78924050632911,"0","0","1","4","2","3","3"
"764","764",25,"1","Travel_Rarely","Sales",16,"4","Life Sciences","Male","2","Research Scientist","Married",198590,4,19,"0",6,3,3,2,2,12,7.22143459915612,"1","0","1","1","3","2","3"
"765","765",37,"0","Non-Travel","Sales",8,"4","Medical","Male","1","Healthcare Representative","Single",75870,1,22,"1",7,5,6,1,3,16,7.60326180257511,"0","0","3","3","1","3","4"
"766","766",56,"0","Travel_Rarely","Research & Development",10,"4","Other","Male","2","Sales Representative","Married",42580,3,16,"0",5,2,3,1,0,17,6.62336206896552,"2","0","1","1","4","3","3"
"767","767",47,"0","Travel_Rarely","Research & Development",3,"2","Medical","Male","2","Laboratory Technician","Married",43640,4,11,"1",26,3,20,5,6,8,6.29970954356846,"2","0","1","3","4","3","3"
"768","768",24,"0","Travel_Rarely","Research & Development",5,"1","Other","Male","1","Manufacturing Director","Married",43350,2,15,"1",5,5,5,0,3,13,9.675,"0","2","4","3","3","3","3"
"769","769",32,"0","Travel_Rarely","Sales",4,"3","Marketing","Male","1","Research Scientist","Married",53260,5,14,"1",7,2,4,0,3,12,7.48497890295359,"0","0","4","4","2","3","3"
"770","770",34,"0","Travel_Rarely","Research & Development",9,"2","Medical","Male","1","Sales Executive","Married",32800,6,13,"0",7,3,5,0,2,22,6.10215859030837,"2","0","4","2","2","3","3"
"771","771",41,"0","Travel_Rarely","Research & Development",26,"3","Medical","Female","3","Sales Executive","Married",54850,3,17,"2",7,2,4,0,3,6,10.4991769547325,"0","2","2","3","2","3","3"
"772","772",40,"0","Non-Travel","Sales",3,"2","Life Sciences","Male","1","Sales Executive","Divorced",43420,4,11,"1",11,6,8,0,7,19,6.39065217391304,"2","0","3","3","4","2","3"
"773","773",31,"0","Travel_Rarely","Research & Development",16,"3","Medical","Male","2","Human Resources","Divorced",27820,2,19,"1",13,5,13,9,9,8,6.67626556016597,"1","0","1","4","3","3","3"
"774","774",46,"1","Travel_Rarely","Research & Development",18,"1","Medical","Male","1","Manufacturing Director","Divorced",59800,5,11,"1",28,2,7,4,3,11,6.66718487394958,"1","0","1","4","4","3","3"
"775","775",39,"1","Non-Travel","Research & Development",2,"4","Medical","Male","2","Manufacturing Director","Single",43810,3,15,"2",11,1,1,0,0,6,9.41263374485597,"0","2","1","1","4","2","3"
"776","776",31,"1","Travel_Frequently","Sales",2,"3","Medical","Male","2","Sales Executive","Single",25720,2,13,"3",10,3,10,4,7,20,6.80781659388646,"1","0","3","2","3","3","3"
"777","777",45,"0","Travel_Rarely","Sales",10,"2","Marketing","Male","1","Sales Executive","Divorced",38330,3,14,"0",24,1,7,0,7,14,10.5009361702128,"0","2","2","1","3","3","3"
"778","778",31,"0","Travel_Rarely","Research & Development",16,"4","Life Sciences","Male","3","Human Resources","Single",42440,10,13,"0",8,3,3,0,2,23,6.64924778761062,"1","0","4","2","3","3","3"
"779","779",31,"1","Travel_Frequently","Research & Development",7,"4","Life Sciences","Male","1","Laboratory Technician","Married",65000,7,23,"1",7,5,2,2,2,6,10.3086419753086,"0","2","2","4","1","3","4"
"780","780",45,"0","Travel_Rarely","Research & Development",1,"2","Life Sciences","Female","1","Research Scientist","Married",184300,5,12,"1",10,5,3,1,2,15,10.6113675213675,"0","2","2","4","4","3","3"
"781","781",48,"0","Travel_Rarely","Research & Development",24,"3","Technical Degree","Male","2","Research Scientist","Divorced",16010,5,12,"0",15,3,2,2,2,14,7.11906382978723,"1","0","3","1","3","3","3"
"782","782",34,"1","Travel_Rarely","Research & Development",7,"4","Medical","Male","2","Research Scientist","Married",26940,2,16,"1",2,3,2,2,2,15,7.40576923076923,"1","0","1","3","3","3","3"
"783","783",40,"0","Non-Travel","Research & Development",25,"4","Other","Female","1","Sales Executive","Divorced",31490,3,15,"1",16,1,9,4,8,7,8.03380165289256,"0","0","4","2","3","2","3"
"784","784",28,"0","Travel_Rarely","Research & Development",1,"2","Technical Degree","Female","1","Research Scientist","Single",176390,1,13,"1",6,0,5,1,3,16,6.48914163090129,"2","0","4","1","3","3","3"
"785","785",44,"0","Non-Travel","Research & Development",5,"3","Life Sciences","Male","1","Laboratory Technician","Single",23190,4,18,"0",7,4,5,0,3,19,6.6034347826087,"1","0","3","3","3","2","3"
"786","786",53,"0","Travel_Rarely","Research & Development",2,"4","Technical Degree","Male","2","Manager","Single",116910,5,20,"0",35,2,9,8,8,15,6.90961538461538,"1","0","4","2","2","3","4"
"787","787",49,"0","Travel_Rarely","Research & Development",7,"3","Life Sciences","Male","3","Laboratory Technician","Married",53240,3,19,"0",20,2,3,1,2,8,6.78377593360996,"1","0","1","3","2","1","3"
"788","788",40,"0","Travel_Rarely","Research & Development",2,"4","Life Sciences","Male","3","Laboratory Technician","Divorced",167520,3,18,"1",8,3,3,1,2,9,6.51395833333333,"2","0","3","3","4","3","3"
"789","789",44,"0","Travel_Rarely","Research & Development",5,"1","Other","Male","3","Research Scientist","Single",52280,2,13,"0",6,2,5,1,3,5,6.92389344262295,"1","0","4","2","2","4","3"
"790","790",33,"0","Travel_Frequently","Human Resources",10,"3","Medical","Female","2","Sales Executive","Married",27000,1,14,"3",5,2,4,0,3,11,7.28836134453782,"1","0","4","1","3","3","3"
"791","791",34,"0","Travel_Rarely","Research & Development",10,"4","Life Sciences","Female","1","Sales Representative","Single",192460,4,15,"1",15,5,13,3,12,13,6.88021186440678,"1","0","4","1","3","3","3"
"792","792",30,"0","Travel_Rarely","Sales",1,"2","Technical Degree","Male","1","Laboratory Technician","Married",25060,9,22,"0",4,3,2,2,2,10,6.05903765690377,"2","0","4","3","2","3","4"
